URL,Time,Company Name,Positions,Location,Job Type,Salary Range,Benefits,Required Skills,Additional Requirements,Work Environment,Application Instructions,Is Remote,Is Remote in US,Is Remote Global,Timezone,Industry,Startup Series,Is ML,Is Datacenter,Years of Experience,Job Description,Original Text
https://news.ycombinator.com/item?id=40846619,2024-07-01 11:17:24,40GRID,Senior Angular Frontend Engineer,Remote,Full Time,,,"Angular, TypeScript","Django, Python",,"Email: jobs [at] 40grid.com (no recruiters or agencies, thank you).",True,True,True,,Field Service Management,Unknown,False,False,,Our mission is to empower field-service companies to grow by modernizing and automating their business operations. Every company we work with has unrealized potentials — our task is to build the platform that empowers growth and helps them unlock opportunities.,"40GRID - Full-time Remote | Senior Angular Frontend Engineer<p>Our mission is to empower field-service companies to grow by modernizing and automating their business operations. Every company we work with has unrealized potentials — our task is to build the platform that empowers growth and helps them unlock opportunities.<p>Email: jobs [at] 40grid.com (no recruiters or agencies, thank you).<p>Tech: Django &#x2F; Python | Angular (Typescript)"
https://news.ycombinator.com/item?id=40846806,2024-07-01 11:34:02,Happy Scribe,"Engineer, Designer, ML","Barcelona, Spain",Full Time,,Visa sponsorship,,Only builders and kind people are hired,Onsite & Hybrid,Email directly at marc@happyscribe.co,False,False,False,,Language Services,Unknown,True,False,,"Happy Scribe is a company focused on making audio & video universally accessible. They are building a multi-player editing experience that combines state-of-the-art AI with a global marketplace of proofreaders to scale high-quality subtitles & dubbing. The company is product-led and has the necessary datasets to achieve their goals. They compare their approach to Tesla's autopilot in the language service industry. The team currently consists of 5 engineers and has built a product used by over 350,000 people monthly, generating high 7-digit revenue. They work from a 4-story designer office in the Gràcia neighbourhood of Barcelona.","Happy Scribe | Engineer, Designer, ML | Onsite &amp; Hybrid (Barcelona, Spain) | Full-time<p>Hi there, Happy Scribe founder here. At Happy Scribe we think audio &amp; video should be universally accessible. Today’s state of the art is agencies doing everything manually. We want to scale high-quality subtitles &amp; dubbing with a multi-player editing experience that combines sota ai with a global marketplace of proofreaders. Being product-led we have the datasets needed to get there. It’s the Tesla autopilot play in the language service industry. If we succeed we’ll live in a world where everyone can consume any content in their native language without degrading the experience.<p>A team of 5 engineers and 0$ vc money built the product, used by +350k&#x2F;mo people with high 7-digit revenue. We inhabit a beautiful 4-story designer office in the Gràcia neighbourhood.<p>Here is our careers page <a href=""https:&#x2F;&#x2F;www.happyscribe.com&#x2F;careers"" rel=""nofollow"">https:&#x2F;&#x2F;www.happyscribe.com&#x2F;careers</a>. We sponsor visas.<p>We hire only builders and kind people :)<p>Email me directly at “marc@happyscribe.co”<p>Cheers!"
https://news.ycombinator.com/item?id=40866967,2024-07-03 11:32:06,Velvet,Founding engineer,Remote,Full Time,Negotiable,,"AI, LLM, Software Engineering",,,"Fill out the form at https://velvet-cash.notion.site/Founding-engineers-cc026bd72cd44e0c87c959ea4d1bf8d3, or email team@usevelvet.com",True,True,False,EST,AI Infrastructure,Series A,True,False,Senior,"Velvet is a gateway for warehousing LLM requests, responses, and parameters. Our platform helps engineers analyze, optimize, and fine-tune their AI features. We're seeking a senior founding engineer to join us (2 co-founders) in building foundational AI infrastructure. You'll have autonomy and control over your work and the company's vision, so intrinsic motivation is key.","Velvet (usevelvet.com) | Founding engineer | Remote (EST) | Full-time or contract<p>Velvet is a gateway for warehousing LLM requests, responses, and parameters. Our platform helps engineers analyze, optimize, and fine-tune their AI features.<p>We&#x27;re seeking a senior founding engineer to join us (2 co-founders) in building foundational AI infrastructure. You&#x27;ll have autonomy and control over your work and the company&#x27;s vision, so intrinsic motivation is key.<p>Compensation: Tell us what you need to stay focused. We&#x27;re a VC-backed startup.<p>To apply: Fill out this form (<a href=""https:&#x2F;&#x2F;velvet-cash.notion.site&#x2F;Founding-engineers-cc026bd72cd44e0c87c959ea4d1bf8d3"" rel=""nofollow"">https:&#x2F;&#x2F;velvet-cash.notion.site&#x2F;Founding-engineers-cc026bd72...</a>), or email team @ usevelvet dot com."
https://news.ycombinator.com/item?id=40847895,2024-07-01 13:13:34,FUTO,"QA Lead, QA Tester","Austin, TX",Full Time,,,"Quality Assurance, Software Testing, Android Applications","Alignment with FUTO's principles, Software craftsmanship, Attention to detail, Documentation skills, Communication skills",On-site / Hybrid / Remote,Send your resume and cover letter to jobs at futo dot org with the subject of the position you're interested in.,True,True,False,,Technology,Unknown,False,False,,"FUTO is an organization dedicated to developing technologies that frustrate centralization and industry consolidation. They are hiring for two Quality Assurance roles:

1. QA Lead: A full-time, in-person role to drive quality assurance efforts across FUTO's projects, with a focus on Android applications. The ideal candidate should be aligned with FUTO's principles, have a strong sense of software craftsmanship, and be highly active in dogfooding their products.

2. QA Tester: A part-time or contract role for an experienced QA Tester with a keen eye for detail, a systematic approach to testing, and strong ability to document and communicate findings. This position will be responsible for ensuring FUTO's applications meet the highest standards of quality.","FUTO | Austin, TX | On-site &#x2F; Hybrid &#x2F; Remote | Full Time &#x2F; Hourly<p>FUTO is an organization dedicated to developing, both through in-house engineering and investment, technologies that frustrate centralization and industry consolidation. Through a combination of in-house engineering projects, targeted investments, generous grants, and multi-media public education efforts, we will free technology from the control of the few and recreate the spirit of freedom, innovation, and self-reliance that underpinned the American tech industry only a few decades ago. Our principles are here: <a href=""https:&#x2F;&#x2F;futo.org&#x2F;about&#x2F;what-is-futo&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;futo.org&#x2F;about&#x2F;what-is-futo&#x2F;</a><p>FUTO is hiring for two Quality Assurance roles.<p>QA Lead - We are looking for a full-time, in-person QA Lead to drive our quality assurance efforts across FUTO’s projects, with a focus on our Android applications. The ideal candidate is aligned with our principles, has a strong sense of software craftsmanship and will be highly active in dogfooding our products. <a href=""https:&#x2F;&#x2F;futo.org&#x2F;jobs&#x2F;qa-lead&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;futo.org&#x2F;jobs&#x2F;qa-lead&#x2F;</a><p>QA Tester - We are seeking an experienced QA Tester to join our team on a part-time or contract basis. The ideal candidate will have a keen eye for detail, a systematic approach to testing, and a strong ability to document and communicate findings. The position will be responsible for ensuring our applications meet the highest standards of quality. <a href=""https:&#x2F;&#x2F;futo.org&#x2F;jobs&#x2F;qa-tester&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;futo.org&#x2F;jobs&#x2F;qa-tester&#x2F;</a><p>To apply, send your resume and cover letter to jobs at futo dot org with the subject of the position you&#x27;re interested in."
https://news.ycombinator.com/item?id=40849861,2024-07-01 15:50:50,Intertie,Lead Full-Stack Software Engineer,SF Bay Area,Full Time,,,"Go/Golang, Python, Javascript, Devops",Energy domain experience a plus,Hybrid,"Reach out to BC, CTO at jobs+hn [at] intertie.com to make a difference in the world and help build a great company (no recruiters please).",False,False,False,,Clean Tech,Series A,True,False,,"We're a clean tech startup working with solar/storage systems, backed by top tier VCs including True Ventures. We've developed an AI driven energy management system along with our own UL certified battery based energy storage systems for commercial properties. We also have ancillary products (EV charging, sales tools, etc) to make building and operating clean energy systems easier. We're running a number of live sites, have a good pipeline, and just finished raising our Series A. We believe great software is the core of great products, especially when working with hardware. We're looking for a strong senior full stack software engineer to anchor our software team as we grow.","Intertie | Lead Full-Stack Software Engineer | Hybrid (SF Bay Area) | Full-time<p>We&#x27;re a clean tech startup working with solar&#x2F;storage systems, backed by top tier VCs including True Ventures. We&#x27;ve developed an AI driven energy management system along with our own UL certified battery based energy storage systems for commercial properties. We also have ancillary products (EV charging, sales tools, etc) to make building and operating clean energy systems easier. We&#x27;re running a number of live sites, have a good pipeline, and just finished raising our Series A.<p>We believe great software is the core of great products, especially when working with hardware. We&#x27;re looking for a strong senior full stack software engineer to anchor our software team as we grow.<p>Lead Full-stack Software Engineer - Go&#x2F;Golang, Python - Javascript, Devops, energy domain experience a plus
Reach out to me (BC, CTO) at jobs+hn [at] intertie.com to make a difference in the world and help build a great company (no recruiters please)."
https://news.ycombinator.com/item?id=40850786,2024-07-01 17:16:43,Inferless.com,Technical Product Marketer,<UNKNOWN>,Full Time,,,"Content Marketing, SEO, Social Media",,,DM on Twitter @aishwarya_08 if interested,True,False,False,,AI/ML,Unknown,True,False,,"You will be taking care of all things content marketing, SEO and Social Media. Understand the needs of our ideal customer persona and craft relevant content. It's 50% Content - 50% Distribution. At Inferless we are building a reliable Serverless GPU Inference for AI/ML Companies.","Technical Product Marketer at Inferless.com - You will be taking care of all things content marketing, SEO and Social Media. Understand the needs of our ideal customer persona and craft relevant content. It&#x27;s 50% Content - 50% Distribution.
At Inferless we are building a reliable Serverless GPU Inference for AI&#x2F;ML Companies.<p>DM me on Twitter if interested - @aishwarya_08"
https://news.ycombinator.com/item?id=40846701,2024-07-01 11:25:40,Venture Global LNG,"Data Scientist, Data Engineer","Arlington, VA",Full Time,,,"Spark, Communication skills","5 years professional, non-academic experience, Technical skills and ambition well above the average ""good"" candidate",ONSITE,Go to the company's jobs page and scroll to Information Technology / Data Engineer or Data Scientist to apply. Direct links are provided.,False,False,False,,Energy,Unknown,True,False,5 years,"Venture Global LNG is a natural gas company that liquefies natural gas for export and is expanding into other parts of the industry. The data analytics team is described as a startup-like environment: informal, small, and growing rapidly. They are seeking 2 Data Scientists and 2 Data Engineers who are proficient in Spark and can independently design and execute complex work for high-level stakeholders.","Venture Global LNG | Data Scientist, Data Engineer | Arlington, VA ONSITE | VISA<p>Venture Global LNG is a natural gas company. Primarily, we liquify natural gas for export, but are expanding into other parts of the industry.<p>Our data analytics team is like a startup: informal, small, growing rapidly. We need 2 DS and 2 DE who know Spark and can autonomously design and execute complex work for high-level stakeholders.<p>Requirements for both:
- 5 years professional, non-academic experience
- Excellent communications
- Strong Spark skills
- Technical skills and ambition well above the average &quot;good&quot; candidate<p>Go to our jobs page and scroll to Information Technology &#x2F; Data Engineer or Data Scientist to apply.<p>Direct links:
<a href=""https:&#x2F;&#x2F;venturegloballng.com&#x2F;careers&#x2F;?gh_jid=7470846002"" rel=""nofollow"">https:&#x2F;&#x2F;venturegloballng.com&#x2F;careers&#x2F;?gh_jid=7470846002</a>
<a href=""https:&#x2F;&#x2F;venturegloballng.com&#x2F;careers&#x2F;?gh_jid=7470493002"" rel=""nofollow"">https:&#x2F;&#x2F;venturegloballng.com&#x2F;careers&#x2F;?gh_jid=7470493002</a>"
https://news.ycombinator.com/item?id=40854318,2024-07-02 03:26:00,<UNKNOWN>,Python Developer,<UNKNOWN>,Unknown,,,"Python, Data Visualization, Google Colab",,,,False,False,False,,,Unknown,False,False,,"The role involves developing Python scripts for data analysis and visualization, specifically creating graphs to plot mentioned technologies and their counts from comments. The job requires proficiency in Python and familiarity with data visualization libraries. Experience with Google Colab is also necessary.","I wrote a python script to plot a graph of mentioned technologies here, and their counts from the comments. Colab link:- <a href=""https:&#x2F;&#x2F;colab.research.google.com&#x2F;drive&#x2F;1nPP53efew7Vdo1ydyIN8ONfThW5YWRvi?usp=sharing"" rel=""nofollow"">https:&#x2F;&#x2F;colab.research.google.com&#x2F;drive&#x2F;1nPP53efew7Vdo1ydyIN...</a>"
https://news.ycombinator.com/item?id=40847777,2024-07-01 13:03:09,Speedify,Senior Software Engineer,"Philadelphia, PA",Full Time,,,C/C++,,Hybrid (in office at least one day per week),,True,True,False,,Software Development,Unknown,False,False,5+ years,"At Speedify we make complex networking tasks easy by developing apps that deliver faster, more reliable, and more secure Internet to users all across the globe. We now have millions of customers using Speedify, the only app that can combine multiple internet sources into one bonded super-connection for more stable and secure livestreaming, video calling, and web browsing. Speedify's engine is powered by C++, and if you want to make the Internet faster and more reliable, we want to hear from you! This role involves improving and extending our C++ packet processing engine and improving and expanding our automated test suites.","Speedify | Senior Software Engineer | Location: Philadelphia, PA | ONSITE at once per week | Full Time<p>At Speedify we make complex networking tasks easy by developing apps that deliver faster, more reliable, and more secure Internet to users all across the globe.. We now have millions of customers using Speedify, the only app that can combine multiple internet sources into one bonded super-connection for more stable and secure livestreaming, video calling, and web browsing.<p>Speedify’s engine is powered by C++, and if you want to make the Internet faster and more reliable, we want to hear from you!  Speedify is based in Center City, Philadelphia, PA. This is a hybrid role that expects employees to work in the office at least one day per week.<p>* Proficiency in C&#x2F;C++<p>* 5+ years of experience in software development<p>* Improve and extend our C++ packet processing engine<p>* Improve and expand our automated test suites<p>Jobs: <a href=""https:&#x2F;&#x2F;speedify.com&#x2F;careers&#x2F;#positions"" rel=""nofollow"">https:&#x2F;&#x2F;speedify.com&#x2F;careers&#x2F;#positions</a>"
https://news.ycombinator.com/item?id=40847868,2024-07-01 13:10:50,TeamSnap,"Senior Android Engineer, Senior Data Engineer, Senior iOS Engineer, Senior Software Engineer (BE/Fullstack), Software Engineer",Remote (US Only),Full Time,,,"Ruby, Elixir, React, TypeScript, Go[lang], Swift, Kotlin, MySQL, RabbitMQ, Docker, Kubernetes, Firebase, Google Cloud",,,View all roles here: https://jobs.lever.co/teamsnap/?lever-via=0u_uZ-k-Wh&amp;lever-social=job_site,True,True,False,,Sports Technology,Unknown,False,False,,"TeamSnap is hiring for multiple positions to join our remote-first team. We work every day to simplify the lives of players, coaches, parents, and sports organizations by taking the headache out of organizing sports. Engineers at TeamSnap are critical to our technical and product innovation. We build applications and services with Ruby, Elixir, React, TypeScript, Go[lang], Swift, Kotlin, MySQL, RabbitMQ, Docker, Kubernetes, Firebase, and Google Cloud. On the Full Stack side, ""T-shaped"" developers are encouraged.","TeamSnap | Multiple Roles | Remote (US Only) | Full-time | <a href=""https:&#x2F;&#x2F;teamsnap.com"" rel=""nofollow"">https:&#x2F;&#x2F;teamsnap.com</a><p>TeamSnap is hiring for multiple positions to join our remote-first team. We work every day to simplify the lives of players, coaches, parents, and sports organizations by taking the headache out of organizing sports.<p>Engineers at TeamSnap are critical to our technical and product innovation. We build applications and services with Ruby, Elixir, React, TypeSript, Go[lang], Swift, Kotlin, MySQL, RabbitMQ, Docker, Kubernetes, Firebase, and Google Cloud. On the Full Stack side, “T-shaped” developers are encouraged.<p>Open technical roles:<p>- Senior Android Engineer<p>- Senior Data Engineer<p>- Senior iOS Engineer<p>- Senior Software Engineer (BE&#x2F;Fullstack)<p>- Software Engineer<p>We also have a number of non-technical roles available as well!<p>View all roles here: <a href=""https:&#x2F;&#x2F;jobs.lever.co&#x2F;teamsnap&#x2F;?lever-via=0u_uZ-k-Wh&amp;lever-social=job_site"" rel=""nofollow"">https:&#x2F;&#x2F;jobs.lever.co&#x2F;teamsnap&#x2F;?lever-via=0u_uZ-k-Wh&amp;lever-s...</a>"
https://news.ycombinator.com/item?id=40847000,2024-07-01 11:53:25,NeuroVRD,"ML/AI Scientist, ML/AI Engineer",USA,Full Time,,,"Signal processing, Gesture classification, Machine learning, Artificial intelligence",Can start ASAP,,Email jmeo@neurovrd.com to apply,True,True,False,,,Unknown,True,False,,"NeuroVRD is developing an intraoperative monitoring platform that automatically and continuously monitors the functional integrity of neurovascular structures that are at surgical risk during high-risk surgery, improving surgical outcomes and maintaining the patient's quality of life. Our transformative approach to intraoperative monitoring increases access and availability, improves reliability, and significantly reduces costs. We are looking for an ML/AI Scientist/Engineer to lead our signal and gesture classification efforts. The role involves working with a real-time automated signal processing platform and collaborating with world-class surgeons at Hopkins and Columbia towards clinical studies to demonstrate the efficacy of our platform.","NeuroVRD | Remote | FTE&#x2F;PT | USA<p>NeuroVRD is developing an intraoperative monitoring platform that automatically and continuously monitors the functional integrity of neurovascular structures that are at surgical risk during high-risk surgery, improving surgical outcomes and maintaining the patient&#x27;s quality of life.<p>Our transformative approach to intraoperative monitoring increases access and availability, improves reliability, and significantly reduces costs.<p>In the last few years, we&#x27;ve developed a real time automated signal processing platform, and are working with world-class surgeons at Hopkins and Columbia towards clinical studies to demonstrate the efficacy of our platform.<p>We are looking for an ML&#x2F;AI Scientist&#x2F;Engineer to lead our signal and gesture classification efforts. Our interview process is short and to-the-point -- no take-home projects, etc. Let your prior work speak for itself. We&#x27;re looking to hire someone who can start ASAP.<p>To get started, please email jmeo@neurovrd.com"
https://news.ycombinator.com/item?id=40852148,2024-07-01 19:57:50,Redo,"Software Engineer (full stack + mobile), UX Designer",Salt Lake City,Full Time,,,"TypeScript, React, Node.js, MongoDB, PostgreSQL, AWS","Full stack development, Mobile development",100% in-office,,False,False,False,,Ecommerce,Series A,False,False,,"Redo is an ecommerce returns management company. They are experiencing rapid growth and have strong economics. The company has raised over $15 million and has been profitable for three of the last six months. The tech stack includes TypeScript, React, Node.js, MongoDB, PostgreSQL, and AWS.","Redo (<a href=""https:&#x2F;&#x2F;getredo.com"" rel=""nofollow"">https:&#x2F;&#x2F;getredo.com</a>) | Software Engineer (full stack + mobile) and UX Designer | Salt Lake City, onsite<p>Series A, 60 employees, 100% in-office.<p>Ecommerce returns management. Rapid growth, strong economics, raised $15m+, profitable three of the last six months.<p>TypeScript, React, Node.js, MongoDB+PostgreSQL, AWS"
https://news.ycombinator.com/item?id=40847243,2024-07-01 12:15:22,JAM Labs,Senior Full-Stack Software Engineer,Toronto,Full Time,,,"Full-stack development, DevOps, Cloud technologies, System architecture, Data engineering","Bachelor's or Master's degree in Computer Science or related field, More than 10 years of hands-on experience across the full-stack spectrum, DevOps, and cloud, Passion for crafting products from scratch and system optimization",Hybrid,Apply by sending your resume and a cover letter to charlie@jamlabs.com,False,False,False,,Financial technology,Unknown,False,False,More than 10 years,"You will design and implement solutions that process and analyze financial data streams, contributing to the operational back and user-facing front end. You will be a crucial player in our engineering team, handling everything from data engineering to DevOps, back-end to front-end. Key responsibilities include leading diverse development tasks, building and deploying scalable systems tailored for data-driven applications, and directing DevOps initiatives utilizing tools such as Docker and Terraform.","Senior Full-Stack Software Engineer<p>Location: Toronto<p>Employment: Full-time, Hybrid<p>Job Summary<p>You will design and implement solutions that process and analyze financial data streams, contributing to the operational back and user-facing front end.<p>Key Responsibilities<p>You will be a crucial player in our engineering team, handling everything from data engineering to DevOps, back-end to front-end.<p>- Lead diverse development tasks, including system architecture, data engineering, and full-stack development.<p>- Build and deploy scalable systems tailored for data-driven<p>- Direct DevOps initiatives utilizing tools such as Docker and Terraform.<p>Who You Are<p>You&#x27;re a builder at heart, driven by the challenge of solving complex problems. You excel in a fast-paced environment, equipped with a deep toolkit of software development skills. Ideally, you bring:<p>- A Bachelor’s or Master’s degree in Computer Science or a related field.<p>- More than 10 years of hands-on experience across the full-stack spectrum, DevOps, and cloud.<p>- A passion for crafting products from scratch and relentlessly pursuing system optimization.<p>Apply by sending your resume and a cover letter to charlie@jamlabs.com."
https://news.ycombinator.com/item?id=40848634,2024-07-01 14:16:36,Anthropic,Research Scientist,"San Francisco, CA",Full Time,,,"Machine Learning, Natural Language Processing, AI Safety",,,,False,False,False,,Artificial Intelligence,Unknown,True,False,,"Anthropic is seeking a Research Scientist to join our team and contribute to advancing AI alignment and safety. The role involves conducting research in areas like machine learning, natural language processing, and AI safety. You'll work on challenging problems at the intersection of AI capabilities and alignment.",
https://news.ycombinator.com/item?id=40849312,2024-07-01 15:07:10,Dagster Labs,"Software Engineers, Product Managers, Designers","SF, Minneapolis, NYC or Remote",Full Time,,"Well-funded startup, Global adoption of product","Data Engineering, ETL, ML, AI, Data Integration",Open-source experience,"We put a premium on respectful, clear, and complete communication, and we expect each other to be creative, curious, effective, and empathetic.",More info: https://www.dagster.io/careers,True,True,False,,Data Engineering,Series A,True,False,,"Dagster is the data orchestration platform built for productivity. Data engineers all around the world, in every industry, use Dagster to build scalable and maintainable data applications like ETL pipelines, ML training pipelines, data integrations and similar systems. Data applications are the true core of AI and ML training systems, and our goal is to make Dagster the de facto standard for structuring these systems.","Dagster Labs | Software Engineers, Product Managers, Designers | SF, Minneapolis, NYC or Remote | Full-time | Open-source<p>Dagster is the data orchestration platform built for productivity. Data engineers all around the world, in every industry, use Dagster to build scalable and maintainable data applications like ETL pipelines, ML training pipelines, data integrations and similar systems.<p>Data applications are the true core of AI and ML training systems, and our goal is to make Dagster the de facto standard for structuring these systems.<p>We’re an early stage, well-funded startup team with a proven track record of shipping open source software with global adoption. We put a premium on respectful, clear, and complete communication, and we expect each other to be creative, curious, effective, and empathetic.<p>More info: <a href=""https:&#x2F;&#x2F;www.dagster.io&#x2F;careers"" rel=""nofollow"">https:&#x2F;&#x2F;www.dagster.io&#x2F;careers</a>"
https://news.ycombinator.com/item?id=40847263,2024-07-01 12:17:25,Vannevar Labs,Software Engineer,Remote-first (Offices in DC and NYC),Full Time,,,"Software Engineering, AUTHZ, AUTHN","Interest in public service, Commitment to improving government technology",,Apply on our website: https://boards.greenhouse.io/vannevarlabs,True,True,False,,Defense Technology,Series A,False,False,,"Vannevar Labs builds next generation defense software for the public servants keeping our country safe. They are looking for engineers to lead the build out of their core AUTHZ + AUTHN platform, amongst other roles. The company builds software to help the US deter and deescalate conflict.","Vannevar Labs | REMOTE-FIRST | FULL-TIME | Offices in DC and NYC<p>Vannevar Labs builds next generation defense software for the public servants keeping our country safe. As a team, we exist because we believe in public service, and we think that our democracy and government improve only if we put serious, collective effort into improving them, including the technology our government uses. We build software to help the the US deter and deescalate conflict. We are a profitable growth startup with some of the best defense investors in the world, including General Catalyst, DFJ Growth, Point72, and enterprise tech investors Costanoa and Felicis.<p>We&#x27;re looking for engineers to lead the build out of our core AUTHZ + AUTHN platform, amongst other roles. Apply on our website:<p><a href=""https:&#x2F;&#x2F;boards.greenhouse.io&#x2F;vannevarlabs"" rel=""nofollow"">https:&#x2F;&#x2F;boards.greenhouse.io&#x2F;vannevarlabs</a>"
https://news.ycombinator.com/item?id=40865857,2024-07-03 09:39:06,ElectronX,Founding Product Engineer,NYC,Full Time,,,,,,Contact the hiring manager Tong at tong@electronx.com,False,False,False,,Energy,Unknown,False,False,,ElectronX is building the electricity exchange for the energy transition. They are hiring a founding product engineer to join their team.,"ElectronX is building the electricity exchange for the energy transition, and we&#x27;re hiring our founding product engineer in NYC!<p>I&#x27;m the hiring manager tong: tong at electronx dot com.<p>Job description: 
<a href=""https:&#x2F;&#x2F;jobs.ashbyhq.com&#x2F;electronx&#x2F;800e6d57-cfbb-4314-975e-51f439b862be"">https:&#x2F;&#x2F;jobs.ashbyhq.com&#x2F;electronx&#x2F;800e6d57-cfbb-4314-975e-5...</a><p>More on us from the Wall Street journal:<p><a href=""https:&#x2F;&#x2F;www.wsj.com&#x2F;finance&#x2F;commodities-futures&#x2F;wild-weather-is-roiling-electricity-prices-this-startup-is-looking-to-help-61187cef"" rel=""nofollow"">https:&#x2F;&#x2F;www.wsj.com&#x2F;finance&#x2F;commodities-futures&#x2F;wild-weather...</a>"
https://news.ycombinator.com/item?id=40847823,2024-07-01 13:07:17,Hightouch,Backend Engineer,Remote (North America),Full Time,,,Backend Development,,,https://boards.greenhouse.io/hightouch/jobs/4782625004,True,True,False,,Data Integration and Analytics,Series B,False,False,,"Hightouch is a company focused on helping businesses leverage their customer data for growth. They started with ""Reverse ETL,"" enabling companies to sync data from their data warehouse to various SaaS tools without coding. They've expanded to offer a suite of tools around the data warehouse, including identity resolution, data enrichment, and event streaming. The company is hiring for a Software Engineer, Backend position for their Customer Studio team.","Hightouch |Remote (North America)|Full-time | Backend Engineers<p>Some background on Hightouch - our mission is to help companies leverage their customer data to grow. We started with the problem of “Reverse ETL” or helping companies sync data from their data warehouse (e.g. Snowflake, Databricks, etc.) to 200+ SaaS tools (Salesforce, Marketo, Facebook Ads, etc.) without coding. Since then, we’ve evolved into a suite of tools around the warehouse (identity resolution, data enrichment, event streaming, etc.). We’ve raised a Series B and scaled to $20m+ ARR in 3 years with 600+ customers including Fortune 500 co’s like Spotify, the NBA, PetSmart, etc.<p>We are hiring for:<p>Software Engineer, Backend (Customer Studio): <a href=""https:&#x2F;&#x2F;boards.greenhouse.io&#x2F;hightouch&#x2F;jobs&#x2F;4782625004"" rel=""nofollow"">https:&#x2F;&#x2F;boards.greenhouse.io&#x2F;hightouch&#x2F;jobs&#x2F;4782625004</a>"
https://news.ycombinator.com/item?id=40847655,2024-07-01 12:51:53,Hivestack by Perion,"Data Discipline Lead, Edge Discipline Lead (Ad Bidding & Delivery)","Montreal, QC",Full Time,,,"Architecture, Technical roadmap development, AdTech-scale data processing, Systems performance engineering, High-volume low-latency systems",,Hybrid Office/Remote,Interested candidates should get in touch. Contact information is available in the poster's bio.,True,False,False,,"AdTech, specializing in Digital Out Of Home",Unknown,False,False,Senior/Staff level,"Hivestack by Perion is hiring for two engineering lead positions:

1. Data Discipline Lead: This role involves driving the architecture and technical roadmap, and implementing various technologies to support adtech-scale ingestion, transport, processing, warehousing, and reporting.

2. Edge Discipline Lead (Ad Bidding & Delivery): This position leads the team responsible for high-volume low-latency ad bidding and delivery systems. It's particularly suitable for someone who enjoys systems performance engineering and architecture while still being hands-on.

Both positions are at the senior/staff level.","Hivestack by Perion | Montreal, QC (Hybrid Office&#x2F;Remote) | Full Time
Industry: AdTech, specializing in Digital Out Of Home<p>I&#x27;m hiring for two engineering lead positions (senior&#x2F;staff level):<p>* Data Discipline Lead - this includes driving the architecture and technical roadmap, and the implementation of various technologies to support adtech-scale ingestion, transport, processing, warehousing, and reporting.<p>* Edge Discipline Lead (Ad Bidding &amp; Delivery): This position leads the team responsible for the high-volume low-latency ad bidding and delivery systems - a particularly good fit for someone who enjoys systems performance engineering, architecture, while still being hands-on<p>Full job descriptions: <a href=""https:&#x2F;&#x2F;www.hivestack.com&#x2F;careers&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.hivestack.com&#x2F;careers&#x2F;</a><p>If you&#x27;re interested, get in touch :) (contact info in bio)"
https://news.ycombinator.com/item?id=40846695,2024-07-01 11:24:55,Gamma Reality Inc,"Imaging Scientist, Hardware / Electronics Engineer","Richmond, CA",Unknown,,,,,,,False,False,False,,Radiation Detection,Unknown,False,False,,"Gamma Reality Inc is changing radiation detection. For more information, visit Gammareality.com.","Gamma Reality Inc<p>Imaging Scientist<p>Hardware &#x2F; Electronics Engineer<p><a href=""https:&#x2F;&#x2F;www.indeed.com&#x2F;jobs?q=gamma+reality&amp;l=Richmond%2C+CA&amp;from=searchOnHP&amp;vjk=33c8261f0084a817"" rel=""nofollow"">https:&#x2F;&#x2F;www.indeed.com&#x2F;jobs?q=gamma+reality&amp;l=Richmond%2C+CA...</a><p>Gammareality.com to learn more about how GRI is changing radiation detection."
https://news.ycombinator.com/item?id=40847006,2024-07-01 11:53:52,Bright Network,Python Engineer,"Edinburgh, UK",Full Time,,,"Python, Django",,Hybrid,Please get in touch with me if you're interested or have any questions — email in my profile!,False,False,False,,Technology,Unknown,True,False,,"At Bright Network, we use modern technology and data science to connect ambitious young people from all backgrounds with the best career opportunities. We currently have 1M+ members and 300+ top-tier graduate employers. We're currently looking for a Python Engineer to work on our Django-based member websites. You can expect to work alongside people who are really proud of the products they're building - putting our customers first, to work in a collaborative, ego-free & supportive team, and to have time in each sprint to focus on your own L&D to help you grow.","Bright Network | Python Engineer | Edinburgh, UK | Hybrid | Full-time<p>At Bright Network, we use modern technology and data science to connect ambitious young people from all backgrounds with the best career opportunities. We currently have 1M+ members and 300+ top-tier graduate employers.<p>We&#x27;re currently looking for a Python Engineer to work on our Django-based member websites. See <a href=""https:&#x2F;&#x2F;boards.greenhouse.io&#x2F;brightnetwork&#x2F;jobs&#x2F;5191225004"" rel=""nofollow"">https:&#x2F;&#x2F;boards.greenhouse.io&#x2F;brightnetwork&#x2F;jobs&#x2F;5191225004</a> for more info.<p>You can expect:<p>* To work alongside people who are really proud of the products they&#x27;re building - putting our customers first<p>* To work in a collaborative, ego-free &amp; supportive team<p>* To have time in each sprint to focus on your own L&amp;D to help you grow<p>Please get in touch with me if you&#x27;re interested or have any questions — email in my profile!"
